barcode	name	batch	condition	strain.int	Glucose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Pyruvate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylitol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Succinate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Lactate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glycerol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Formate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Acetate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Ethanol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Cellobiose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_yield.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Blank_glucose.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x
530	I0043808	20200128-f-173	20200128	f	173	13.6872938784	0	0	0	0	0.1302052352	0.2958133398	0.723734293	0	0.048322823	0	9.062435344	39.8353547657916	1.04248902860417	22.7497292224
531	I0043809	NA	NA	NA	NA	0	0.2271451887	0	0	0	0	0.3086985726	0	0	0	0	11.6605839584	100	0	11.6605839584
532	I0043810	20200128-t-191	20200128	t	191	11.8156152416	0.1965141648	0	0	0	0.1275118432	0.2974037341	0.7246765271	0.15224672532	0.161558276	0	10.9341139808	48.0626115322462	2.88874847907158	22.7497292224
533	I0043811	20191230-t-317	20191230	t	317	14.0155147712	0	0	0	0	0.1274298704	0.5645605077	0.7194060921	0.04318596248	0.1634711024	0	9.5217856928	40.4540261843683	3.35650041581531	23.537300464
534	I0043812	20191224-f-290	20191224	f	290	22.7014499456	0	0	0	0	0.1281279904	0.3037275544	0.72230276	0	0.0796845148	0	-0.381342870400001	-1.70851720878935	-40.8528554954514	22.3201070752
535	I0043813	20191230-f-331	20191230	f	331	0	0.2221443584	0	0	0	0	1.1353426158	0	0.57440483048	7.496722322	0	23.537300464	100	62.2700034923657	23.537300464
536	I0043814	NA	NA	NA	NA	9.7141713504	0	0	0	0	0	0	0	0	0.0494022431	0	1.946412608	16.6922395563033	4.96221841215807	11.6605839584
537	I0043816	20191224-f-296	20191224	f	296	0	0.1944423708	0	0	0.0267686412	0	1.4677423917	0	0	8.0948145795	0	22.3201070752	100	70.9046549686846	22.3201070752
538	I0043818	20191230-f-313	20191230	f	313	1.8242353024	0	0	0	0	0	0.5410250664	0.7196063226	0	0.1446819136	0	21.7130651616	92.249598439761	1.30273843078936	23.537300464
539	I0043819	20191224-f-294	20191224	f	294	0	0.218994631	0	0	0	0	0.3883195866	0.7774158599	0.13775614684	6.0922714615	0	22.3201070752	100	53.3638419646054	22.3201070752
540	I0043821	NA	NA	NA	NA	4.6481514208	0	0	0	0	0.12786856	0.3027615303	0	0.41739502568	0.1365270629	0	18.8748335296	80.2399592118051	1.41416385859879	23.5229849504
541	I0043823	20191216-t-285	20191216	t	285	0	0.2392141394	0	0	0	0	1.6782214539	0	0.18901991896	7.3782708236	0	23.5594403264	100	61.2285168395183	23.5594403264
542	I0043828	20200128-f-182	20200128	f	182	6.505919904	0	0	0	0	0	0.5182908081	0	0	1.6294710222	0	16.2438093184	71.4022094926998	19.6120447388901	22.7497292224
543	I0043830	20200212-t-193	20200212	t	193	12.2933671328	1.2120775576	0	0	0	0.1275785024	0.292367332	0.719195735	0	0.0593897584	0	9.2830827008	43.0241433247461	1.25078727874382	21.5764498336
544	I0043831	NA	NA	NA	NA	0	0.2415321466	0	0	0	0	0	0	0	0.0448896866	0	11.6780738912	100	0.751518145264513	11.6780738912
545	I0043832	20191216-f-283	20191216	f	283	0	0.2456892463	0	0	0	0.1307078816	0.3341789547	0	0.0016443754	4.2456001994	0	23.5594403264	100	35.2320766637283	23.5594403264
546	I0043835	20200303-t-307	20200303	t	307	20.8779100608	1.7575538944	0	0	0	0.1275073392	0.2923461513	0.7193190954	0	0.0486158282	0	1.112433952	5.05873828691575	8.54412453626533	21.9903440128
547	I0043836	20191216-t-289	20191216	t	289	20.6341427712	0	0	0	0	0	0.4734687633	0.7285669827	0	0.916539615	0	2.9252975552	12.4166682852903	61.2555310415221	23.5594403264
548	I0043838	20200128-f-188	20200128	f	188	2.0667630912	0	0	0	0	0.1274154576	0.3014114909	0.7468169571	0.51421360556	0.5423365007	0	20.6829661312	90.915218941749	5.12649018608676	22.7497292224
549	I0043839	NA-f-279	NA	f	279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
550	I0043840	20200128-f-176	20200128	f	176	7.3451123904	0	0	0	0	0.1279874656	0.2966983247	0.71958699	0	0.04450362	0	15.404616832	67.7134074054481	0.56481803406217	22.7497292224
551	I0043841	20200128-t-167	20200128	t	167	0	0.1882525109	0	0	0	0.1731058352	0	0.8645515705	0	3.3271113627	0	22.7497292224	100	28.5927035924847	22.7497292224
552	I0043845	NA	NA	NA	NA	8.4890365088	0	0	0	0	0.1274568944	0.3565236723	0.7198300284	0	0.4298183576	0	15.0339484416	63.911737703783	5.58953938103139	23.5229849504
553	I0043849	20191230-f-318	20191230	f	318	21.8878617984	0	0	0	0	0	0.3023066057	0.7195414203	0	0.1669659726	0	1.6494386656	7.00776483744513	19.7904612919248	23.537300464
554	I0043853	NA	NA	NA	NA	0.6007020832	0.2483525525	0	0	0	0.1285423584	0.2973825534	0.7200394649	0	0.0443506676	0	22.9222828672	97.446318634873	0.378273929155547	23.5229849504
555	I0043855	20191216-f-285	20191216	f	285	0	0.2625608557	0	0	0.059481933	0.1664696416	1.4022866615	0	1.30661183624	4.7578299551	0	23.5594403264	100	39.482810876718	23.5594403264
556	I0043856	NA	NA	NA	NA	0	0.250642035	0	0	0	0.1274253664	0.3107346825	0	0	0	0	11.6605839584	100	0	11.6605839584
557	I0043858	20191230-t-331	20191230	t	331	0	0.2147354429	0	0	0	0	1.1258803683	0	0.51587805592	7.7026036236	0	23.537300464	100	63.9801147675322	23.537300464
558	I0043859	NA	NA	NA	NA	0	0.246483434	0	0	0	0.1334418096	0.3212817502	0.7222834274	0	0.0448574376	0	11.6605839584	100	0.752104657092544	11.6605839584
559	I0043860	NA	NA	NA	NA	0	0.2399858076	0	0	0	0.1358667632	0.3055702753	0.7189660453	0	0.0443566567	0	11.6605839584	100	0.743708287009359	11.6605839584
560	I0043861	20200128-t-176	20200128	t	176	11.1963080352	0	0	0	0	0.1308475056	0.295028733	0.7200007997	0	0.0915300332	0	11.5534211872	50.784873412138	1.54887771154833	22.7497292224
561	I0043862	NA	NA	NA	NA	0.5717521728	0.2556984134	0	0	0	0.1288360192	0.3088247359	0.7923028825	0	0.0561399806	0	22.9512327776	97.5693893695652	0.478222887077797	23.5229849504
562	I0043863	20191216-t-287	20191216	t	287	21.0829681728	0	0	0	0	0.1283351744	0.3018083988	0.719315413	0.18439854508	0.4369486115	0	2.4764721536	10.5115916137657	34.4953877575784	23.5594403264
563	I0043865	NA	NA	NA	NA	2.4663255424	0	0	0	0	0.127972152	0.3212136036	0	0	0.1004731416	0	21.056659408	89.5152526450175	0.93287751625767	23.5229849504
564	I0043866	20200128-t-184	20200128	t	184	0	0.1995302765	0	0	0	0.1300584048	0.3454452453	0.7691442689	0	6.6864169021	0	22.7497292224	100	57.4620791840216	22.7497292224
565	I0043867	20191230-f-333	20191230	f	333	0	0.2168237512	0	0	0	0.1354568992	1.0397218852	0	0	6.8757332745	0	23.537300464	100	57.111883917486	23.537300464
566	I0043868	20200121-f-164	20200121	f	164	0	0.1828057945	0	0	0	0.171237576	0.3618289772	0	0	0.0876790419	0	24.285847248	100	0.705840628449828	24.285847248
567	I0043869	20191224-t-292	20191224	t	292	0	0.2013288339	0	0	0	0	2.1636075841	0	0.02623738228	8.6796976466	0	22.3201070752	100	76.0278028385291	22.3201070752
568	I0043870	NA	NA	NA	NA	0	0.2006217216	0	0	0	0.130476376	0.3140094029	0	0	0.0444584714	0	11.6605839584	100	0.745415368691404	11.6605839584
569	I0043872	NA	NA	NA	NA	2.9341019744	0.208695713	0	0	0	0.1350055984	0.2959735764	0.7285301587	0.53884499104	0.1094913441	0	20.588882976	87.5266596455051	1.03970736040555	23.5229849504
570	I0043874	NA	NA	NA	NA	0	0.2433186936	0	0	0	0.1304079152	0.4155994073	0	0.4658955386	0.0492511335	0	11.6780738912	100	0.824535061469887	11.6780738912
571	I0043875	NA	NA	NA	NA	0	0.242384885	0	0	0	0.1279063936	0.2992252743	0.7254797506	0.01912021852	0.0867369104	0	23.5229849504	100	0.720901010270133	23.5229849504
572	I0043876	20191216-t-269	20191216	t	269	2.963235648	0	0	0	0	0.064251812	0.3874032911	0.36327083135	0.52803846294	2.3456752422	0	20.5962046784	87.4223003307957	22.2661331346585	23.5594403264
573	I0043878	20191224-f-302	20191224	f	302	9.1837857152	0	0	0	0	0.133953464	0.7014228239	0	0	0.5438079765	0	13.13632136	58.8542040400686	8.09349170075164	22.3201070752
574	I0043879	NA	NA	NA	NA	0	0.2336668359	0	0	0	0.1285009216	0.3182289667	0	0.14042375476	0	0	11.6780738912	100	0	11.6780738912
575	I0043880	20200303-f-328	20200303	f	328	20.9961869024	1.7868307457	0	0	0	0.1273902352	0.292883036	0.7192251942	0	0.0467264975	0	0.9941571104	4.52088020915601	9.18908612778124	21.9903440128
576	I0043882	NA	NA	NA	NA	23.114564032	0	0	0	0	0.1275136448	0.2922651121	0	0	0	0	0	0	NA	23.114564032
577	I0043883	NA	NA	NA	NA	7.4601949952	0	0	0	0	0	0	0	0	0.0500776293	0	4.2003889632	36.0221150002881	2.33087169912239	11.6605839584
578	I0043884	NA	NA	NA	NA	2.9146843296	0	0	0	0	0.128931504	0.2928811942	0.7443000367	0	0.0467260368	0	20.6083006208	87.6092071829071	0.443282801898873	23.5229849504
579	I0043885	20200128-f-192	20200128	f	192	9.9888847232	0.3763053489	0	0	0	0.1274559936	0.2930626115	0.7191022941	0.02247096552	0.0448380882	0	12.7608444992	56.0922918002704	0.68696053315387	22.7497292224
580	I0043886	NA	NA	NA	NA	0	0.2375326834	0	0	0	0.1281694272	0.2963594335	0	0	0	0	11.6605839584	100	0	11.6605839584
581	I0043888	20191216-f-272	20191216	f	272	3.1671821728	0	0	0	0	0.127346096	0.2942026857	0.7295092168	0	0.0449058111	0	20.3922581536	86.5566323778458	0.430527940092271	23.5594403264
582	I0043889	20191230-f-326	20191230	f	326	0	0.235028515	0	0	0	0.1925973456	0.7345568059	0	0	1.2065018915	0	23.537300464	100	10.0215632606234	23.537300464
583	I0043891	NA	NA	NA	NA	0	0.2646761874	0	0	0	0.127548776	0.297377028	0.7196274964	0.40932902484	3.2747002879	0	23.5229849504	100	27.2171874118196	23.5229849504
584	I0043892	NA	NA	NA	NA	0.2418593952	0.1980620051	0	0	0	0.1274064496	0.2983025325	0.7276201456	0	0	0	23.2811255552	98.9718167328255	0	23.5229849504
585	I0043893	NA	NA	NA	NA	0	0.2285654185	0	0	0	0	0.3040498694	0.722634176	0	0	0	11.6605839584	100	0	11.6605839584
586	I0043894	20191230-t-318	20191230	t	318	20.3885378496	0	0	0	0	0.1291404896	0.3248483959	0.7223538533	0	0.4866922333	0	3.1487626144	13.3777559547068	30.2188972449274	23.537300464
587	I0043896	NA	NA	NA	NA	1.772936544	0.2194059872	0.0249315472	0	0.503642041	0	0.3016831564	1.3598762578	0	0.1425069489	0	9.8876474144	84.7954737916636	2.81778067904325	11.6605839584
588	I0043897	NA-t-311	NA	t	311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
589	I0043898	20191224-t-309	20191224	t	309	0	0.2128362984	0	0	0	0.1288306144	0.3854546667	0	0	3.729813379	0	22.3201070752	100	32.6704371222193	22.3201070752
590	I0043899	NA	NA	NA	NA	0	0.25251866	0	0	0	0	0	0	0.3739876482	0.2360225991	0	23.5229849504	100	1.96166694609141	23.5229849504
591	I0043900	NA	NA	NA	NA	0	0.2431220233	0	0	0	0.1363306752	0.3059892848	0.7190811203	0	0.0456595163	0	11.6605839584	100	0.765552753058345	11.6605839584
592	I0043901	20191216-t-271	20191216	t	271	3.7551235232	0	0	0	0	0.1329806	0.3264093214	0	0	2.2346580597	0	19.8043168032	84.0610665144192	22.0604988942031	23.5594403264
593	I0043902	20191230-t-329	20191230	t	329	0	0.177859011	0	0	0	0	1.4732631872	0	0	6.9715731562	0	23.537300464	100	57.9079584567087	23.537300464
594	I0043903	NA	NA	NA	NA	6.4165461312	0	0	0	0	0.1487058656	0	0.7190429154	0.38234119332	0.911089534	0	17.1064388192	72.7222283025314	10.4127529795424	23.5229849504
595	I0043904	NA	NA	NA	NA	0	0.2395369189	0	0	0	0	0.3091599435	0	0	0.0503190361	0	11.6780738912	100	0.842413292352326	11.6780738912
596	I0043908	NA-f-311	NA	f	311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
597	I0043909	NA-f-315	NA	f	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
598	I0043910	NA-t-321	NA	t	321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
599	I0043911	NA	NA	NA	NA	9.06398472	0	0	0	0	0.1285702832	0.5254240995	0	0	0.9733941413	0	2.5965992384	22.2681749701692	73.2905395840537	11.6605839584
600	I0043912	NA	NA	NA	NA	0.1737120736	0.2934546071	0	0	0	0	0.2967627877	0	0	0	0	11.4868718848	98.5102626573443	0	11.6605839584
601	I0043913	20191230-f-324	20191230	f	324	10.3846854336	0	0	0	0	0.128269416	0.6103117406	0.7234802074	0	0.0574290192	0	13.1526150304	55.879879047798	0.85365700219016	23.537300464
602	I0043916	20200128-t-183	20200128	t	183	0	0.213214626	0	0	0	0.1468367056	0.4502427444	0	0	5.7864588015	0	22.7497292224	100	49.7279722032353	22.7497292224
603	I0043917	NA	NA	NA	NA	0	0.2575224929	0	0	0	0.1279964736	0	0.7239649033	0	0.044655651	0	11.6605839584	100	0.748721391134462	11.6605839584
604	I0043918	20191216-f-271	20191216	f	271	5.54100096	0	0	0	0	0.1281532128	0.2969018436	0.7204965428	0	0.0589438008	0	18.0184393664	76.4807614984346	0.63956557615823	23.5594403264
605	I0043919	NA	NA	NA	NA	0	0.2495055509	0	0	0	0.166233632	0.2954854994	0.7584386115	0	0.0461082381	0	11.6605839584	100	0.773076271421751	11.6605839584
606	I0043920	20200128-t-166	20200128	t	166	9.2999925184	0	0	0	0	0.4097306816	0.4058240538	0.7190848027	0	0.0464869335	0	13.449736704	59.1204254455786	0.675742498045705	22.7497292224
607	I0043924	NA	NA	NA	NA	0	0.2258315512	0	0	0	0.1275821056	0.3175889412	0.7193780138	0.0779203668	0	0	23.5229849504	100	0	23.5229849504
608	I0043925	NA	NA	NA	NA	11.6605839584	0	0	0	0	0.1291215728	0.2922365642	0.7189444112	0	0.0513860173	0	0	0	Inf	11.6605839584
609	I0043926	NA	NA	NA	NA	10.8699337824	0	0	0	0	0.1281955504	0.3193239168	0.7200044821	0	0.0458050975	0	12.653051168	53.7901596871312	0.707754540361171	23.5229849504
610	I0043927	NA	NA	NA	NA	1.076780288	0.2533383698	0	0	0.1057212534	0.1306718496	0.292358123	0.7229724965	0	0.0451882202	0	22.4462046624	95.42243346127	0.393592155776312	23.5229849504
611	I0043929	20191230-f-312	20191230	f	312	1.602640304	0	0	0	0	0	0.8452885846	0.7693155005	0.04367307548	0.0672059946	0	21.93466016	93.1910615388913	0.599019856942831	23.537300464
612	I0043931	20191224-t-303	20191224	t	303	0	0.2312287247	0	0	0	0.1443883312	0.7807445454	0.7248509808	0	2.8045365885	0	22.3201070752	100	24.5656892077851	22.3201070752
613	I0043933	20200128-f-191	20200128	f	191	12.9220534688	0.441066927	0	0	0	0.1273947392	0.2951548963	0.7206742186	0	0.0798144322	0	9.8276757536	43.199088910137	1.58779608084195	22.7497292224
614	I0043936	20191224-f-298	20191224	f	298	0	0.1942592122	0	0	0.017146668	0.1273154688	0.3144348587	0.7536045409	0	8.1882620461	0	22.3201070752	100	71.7231864263107	22.3201070752
615	I0043937	20200303-f-307	20200303	f	307	19.9558403712	1.4607153571	0	0	0	0.1280334064	0.2926215004	0.7192808905	0	0.0451002265	0	2.0345036416	9.25180452118334	4.33395470323917	21.9903440128
616	I0043938	NA-f-316	NA	f	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
617	I0043939	NA	NA	NA	NA	0	0.2412724217	0	0	0	0.1329427664	0.3008930242	0.7346429427	0	0.0462211096	0	11.6605839584	100	0.774968737539856	11.6605839584
618	I0043941	NA	NA	NA	NA	0	0.2378584655	0	0	0	0.1272974528	0.2938416929	0.7201223189	0	0.044577332	0	23.5229849504	100	0.370497905975068	23.5229849504
619	I0043943	NA	NA	NA	NA	0	0.2549627764	0	0	0	0	0.9708385652	0	0.13410427544	0	0	11.6780738912	100	0	11.6780738912
620	I0043946	20191230-f-317	20191230	f	317	9.3613676256	0	0	0	0	0.1286225296	0.5241661501	0	0	0.076711157	0	14.1759328384	60.2275220987297	1.05796427440657	23.537300464
621	I0043947	NA-t-276	NA	t	276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
622	I0043949	NA-f-321	NA	f	321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
623	I0043950	20191230-f-314	20191230	f	314	2.7257703552	0	0	0	0	0	1.4495177807	0	0.11421412316	0.1524341125	0	20.8115301088	88.4193586287899	1.43199753835747	23.537300464
624	I0043951	20191224-f-304	20191224	f	304	0	0.2176269467	0	0	0	0.1273650128	0.8955641992	0	0	0.0465237895	0	22.3201070752	100	0.407514367368866	22.3201070752
625	I0043952	NA	NA	NA	NA	0	0.254830662	0	0	0	0.1496913408	0.3160749816	0	1.3409246664	0.0454411445	0	11.6605839584	100	0.761891410446174	11.6605839584
626	I0043954	20191216-t-273	20191216	t	273	4.8789976352	0	0	0	0	0.1408274688	0.4445340853	0	0.0775218198	3.6338445013	0	18.6804426912	79.2906895596635	38.0314857178943	23.5594403264
627	I0043956	NA	NA	NA	NA	0	0.2194375145	0.0090913144	0	0	0.12739564	0.2936869817	0	0	0.0481574317	0	11.6605839584	100	0.80743418690474	11.6605839584
628	I0043957	20191224-f-306	20191224	f	306	1.8869021568	0	0	0	0	0	0.6328387964	0	0.87253333792	1.5482523764	0	20.4332049184	91.5461778456406	14.813899068536	22.3201070752
629	I0043959	20191230-t-319	20191230	t	319	6.6169543136	0	0	0	0	0.128661264	1.0352601247	0	0	2.7651725377	0	16.9203461504	71.8873694809626	31.9504594779239	23.537300464
630	I0043963	NA	NA	NA	NA	0	0.2351260995	0	0	0	0.1273740208	0.2930359054	0.7324961035	0	0.0446938891	0	11.6605839584	100	0.749362512309167	11.6605839584
631	I0043964	NA	NA	NA	NA	10.3279494464	0	0	0	0	0.127364112	0.3165796348	0	0	0.0648444464	0	13.195035504	56.09422244593	0.960785279023642	23.5229849504
632	I0043966	20200128-t-187	20200128	t	187	0	0.2047292784	0	0	0	0.1325455136	0.3459498985	0	0	3.4777376884	0	22.7497292224	100	29.8871639860407	22.7497292224
633	I0043968	20200128-t-174	20200128	t	174	14.8636846304	0	0	0	0	0.1296188144	0.294439357	0.7192657006	0	0.1715176886	0	7.886044592	34.6643448583783	4.25220117792129	22.7497292224
634	I0043969	20191230-f-334	20191230	f	334	0	0.2221188363	0	0	0	0.1362838336	0.9211421967	0	0.03695623004	6.2138635518	0	23.537300464	100	51.6141973054221	23.537300464
635	I0043972	20191224-t-298	20191224	t	298	0	0.1973969292	0	0	0.003920588	0	1.1014673093	0	0.0173559838	8.5995667135	0	22.3201070752	100	75.3259144743209	22.3201070752
636	I0043973	20191230-t-332	20191230	t	332	0	0.209476389	0	0	0	0.1385079088	0.6374414546	0	0	5.3562944582	0	23.537300464	100	44.4909735604654	23.537300464
637	I0043976	NA	NA	NA	NA	0	0.2230826709	0	0	0	0	0.328963898	0	0	0.0683890722	0	11.6780738912	100	1.14493177807361	11.6780738912
638	I0043977	20191230-t-320	20191230	t	320	0.1941908608	0.2291224008	0	0	0	0.2837105632	1.2492293979	0	0	5.0714436482	0	23.3431096032	99.1749654507023	42.4753544292437	23.537300464
639	I0043978	20200128-t-173	20200128	t	173	15.3817743456	0	0	0	0	0.1274650016	0.2949707163	0.7191704185	0	0.1397620983	0	7.3679548768	32.3870003232624	3.70857077247878	22.7497292224
640	I0043979	NA	NA	NA	NA	0	0.2415861934	0	0	0	0	0	0	0	0	0	11.6780738912	100	0	11.6780738912
641	I0043982	20191224-f-300	20191224	f	300	7.0473709664	0	0	0	0	0	0.427638333	0	1.22129502756	1.3615384983	0	15.2727361088	68.425908788626	17.4291896056392	22.3201070752
642	I0043983	20200128-f-183	20200128	f	183	0	0.2134533327	0	0	0	0.1488130608	0.5386307264	0	0	5.2543037708	0	22.7497292224	100	45.1547104757688	22.7497292224
643	I0043985	20191230-t-334	20191230	t	334	0	0.2279303686	0	0	0	0.1319464816	1.1982520575	0	0	7.9061611544	0	23.537300464	100	65.6709241118527	23.537300464
644	I0043989	20191224-t-301	20191224	t	301	22.5014417184	0	0	0	0	0.1290693264	0.3175567097	0.7260362533	0	0.0623714088	0	-0.1813346432	-0.81242729969464	-67.2463765436261	22.3201070752
645	I0043990	20191224-f-305	20191224	f	305	18.0505943232	0	0	0	0	0.1273533024	0.3044163876	0.7233761796	0	0.0570125464	0	4.269512752	19.1285495970756	2.61069561778387	22.3201070752
646	I0043991	20191230-f-330	20191230	f	330	0	0.2249908232	0	0	0	0	0.8000944962	0	0.03645848912	5.0937677881	0	23.537300464	100	42.3103490205925	23.537300464
647	I0043992	NA	NA	NA	NA	0	0.2589937669	0	0	0	0.1292143552	0.3134762018	0.7209577634	0	0.0447067887	0	11.6605839584	100	0.749578794151236	11.6605839584
648	I0043993	20191224-t-282	20191224	t	282	20.8009168832	0	0	0	0	0	0.4655508651	0	0.03452479812	0.1423249724	0	1.519190192	6.80637501819147	18.3161029899849	22.3201070752
649	I0043995	NA	NA	NA	NA	0	0.2404557145	0	0	0	0	0.5952163478	0	0	0	0	11.6780738912	100	0	11.6780738912
650	I0043996	20191230-t-333	20191230	t	333	0	0.2215228202	0	0	0	0	1.338233462	0	0	6.8864869339	0	23.537300464	100	57.2012070082491	23.537300464
651	I0043997	NA	NA	NA	NA	0	0.2432331195	0	0	0	0	0	0	0	0	0	11.6780738912	100	0	11.6780738912
652	I0044000	NA	NA	NA	NA	1.2928137472	0.3371814709	0	0	0	0.1277361424	0.3106223327	0.7198360123	0	0.0653254172	0	22.2301712032	94.504040410152	0.574517816380263	23.5229849504
653	I0044001	NA-t-279	NA	t	279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
654	I0044003	20191224-f-301	20191224	f	301	22.5153086336	0	0	0	0	0.1273388896	0.3184619544	0	0	0.0556507172	0	-0.195201558400001	-0.874554757924484	-55.7380282873196	22.3201070752
655	I0044004	NA	NA	NA	NA	0.8680667296	0.2718509001	0	0	0	0.1279793584	0.295249749	0.7195151832	0.77177416148	2.6457637047	0	22.6549182208	96.3097084344084	22.8324582440063	23.5229849504
656	I0044006	NA	NA	NA	NA	0	0.2235615856	0	0	0.0534333632	0.1325653312	0.3007493638	0	0.06132368884	1.2051630973	0	11.6780738912	100	20.1761697223373	11.6780738912
657	I0044007	20191230-f-332	20191230	f	332	0	0.2018377746	0	0	0.0678993882	0.1395276144	0.3905315884	0	0	4.0474158127	0	23.537300464	100	33.6190385566591	23.537300464
658	I0044008	NA	NA	NA	NA	0	0.2220347635	0	0	0	0	0	0	0	0	0	11.6605839584	100	0	11.6605839584
659	I0044012	NA-t-217	NA	t	217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	I0044014	20191230-f-322	20191230	f	322	20.4283099712	0	0	0	0	0.1282144672	0.2929981485	0.7248100141	0	0.0473705561	0	3.1089904928	13.2087810900624	2.97888135118698	23.537300464
661	I0044015	20200212-t-194	20200212	t	194	7.227406656	0.7800769813	0	0	0	0.127706416	0.2925911107	0.7198562655	0	0.0488259074	0	14.3490431776	66.5032629939653	0.665260131351712	21.5764498336
662	I0044019	20191224-f-295	20191224	f	295	21.72770136	0	0	0	0	0.1296188144	0.4090536501	0.7230594932	0	0.4470162886	0	0.592405715199998	2.65413473691721	147.525883855712	22.3201070752
663	I0044022	20191216-f-274	20191216	f	274	8.8929282048	0	0	0	0	0	0.3904763344	0	0	0.0460663144	0	14.6665121216	62.253228083543	0.614074040481462	23.5594403264
664	I0044027	20191224-f-282	20191224	f	282	21.1980345632	0	0	0	0	0.1286459504	0.3871408346	0.7194617884	0.01267261372	0.0568890788	0	1.122072512	5.0271824782003	9.91224651916982	22.3201070752
665	I0044029	20191230-t-323	20191230	t	323	12.5959278368	0	0	0	0	0	0.6855971574	0	0	0.1102081933	0	10.9413726272	46.485248569328	1.9692741967398	23.537300464
666	I0044030	NA	NA	NA	NA	0	0.2362670875	0	0	0	0.1296674576	0.3018995679	0.7440003814	0	0.0479349136	0	11.6605839584	100	0.803703325129047	11.6605839584
667	I0044031	20191230-t-324	20191230	t	324	9.1406680224	0	0	0	0	0.142637176	0.4289653499	0.7565191605	0	1.2871944179	0	14.3966324416	61.1651810436777	17.4802382381217	23.537300464
668	I0044035	20200303-f-310	20200303	f	310	10.0006509728	0.874642367	0	0	0.0064016589	0.1273091632	0.3724165645	0.7189421097	0.10654253624	0.0456857762	0	11.98969304	54.5225351318793	0.744967042728107	21.9903440128
669	I0044040	20200128-t-188	20200128	t	188	9.3222855168	0	0	0	0	0	0.4067053551	0.7204417671	1.2305123864	1.0455522002	0	13.4274437056	59.0224330774846	15.2235695786542	22.7497292224
670	I0044041	20191216-t-270	20191216	t	270	0	0.2423083187	0	0	0	0.1302259536	0.5394641409	0.7255603031	0	2.1492894283	0	23.5594403264	100	17.8358597969512	23.5594403264
671	I0044042	NA	NA	NA	NA	0	0.2003259655	0	0	0	0.1391474768	0.3066394402	0	0	1.3333740645	0	23.5229849504	100	11.0821414520437	23.5229849504
672	I0044044	20200128-f-175	20200128	f	175	3.4020909952	0.1833882989	0	0	0	0.1282928368	0.3018470766	0.719508739	0	0	0	19.3476382272	85.0455758750297	0	22.7497292224
673	I0044045	NA	NA	NA	NA	10.0897833312	0	0	0	0	0.1298800464	0.3408904739	0.7323943772	0	0.119487152	0	13.4332016192	57.1067049846137	1.73902487073415	23.5229849504
674	I0044046	20191216-f-287	20191216	f	287	21.4791580288	0	0	0	0	0.1277298368	0.2976376427	0.7193932037	0.23721104132	0.1705750964	0	2.0802822976	8.82993088451638	16.0308838865834	23.5594403264
